,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
29027,2025,SE,FT,Principal Engineer,137400,USD,137400,US,0,US,M
29028,2025,SE,FT,Solution Architect,222000,USD,222000,US,100,US,M
29029,2025,SE,FT,Solution Architect,125000,USD,125000,US,100,US,M
29030,2025,SE,FT,Software Engineer,196700,USD,196700,US,0,US,M
29031,2025,SE,FT,Software Engineer,124900,USD,124900,US,0,US,M
29032,2025,SE,FT,Principal Engineer,277800,USD,277800,US,0,US,M
29033,2025,SE,FT,Principal Engineer,185200,USD,185200,US,0,US,M
29034,2025,EN,FT,Target Digital Network Analyst,137000,USD,137000,US,0,US,M
29035,2025,EN,FT,Target Digital Network Analyst,60400,USD,60400,US,0,US,M
29036,2025,SE,FT,Analyst,173016,USD,173016,US,0,US,M
29037,2025,SE,FT,Analyst,108135,USD,108135,US,0,US,M
29038,2025,MI,FT,Manager,272400,USD,272400,US,100,US,L
29039,2025,MI,FT,Manager,157600,USD,157600,US,100,US,L
29040,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29041,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29042,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29043,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29044,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29045,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29046,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29047,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29048,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29049,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29050,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29051,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29052,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29053,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29054,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29055,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29056,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29057,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29058,2025,SE,FT,Security Operations Engineer,204930,USD,204930,US,100,US,M
29059,2025,SE,FT,Security Operations Engineer,135482,USD,135482,US,100,US,M
29060,2025,SE,FT,Reverse Engineer,232600,USD,232600,US,0,US,M
29061,2025,SE,FT,Reverse Engineer,114800,USD,114800,US,0,US,M
29062,2025,SE,FT,Manager,212500,USD,212500,US,0,US,M
29063,2025,SE,FT,Manager,127500,USD,127500,US,0,US,M
29064,2025,SE,FT,Manager,285230,USD,285230,US,0,US,M
29065,2025,SE,FT,Manager,162375,USD,162375,US,0,US,M
29066,2025,SE,FT,Security Analyst,194700,USD,194700,US,0,US,M
29067,2025,SE,FT,Security Analyst,97300,USD,97300,US,0,US,M
29068,2025,EN,FT,Security Engineer,212800,USD,212800,US,100,US,L
29069,2025,EN,FT,Security Engineer,125500,USD,125500,US,100,US,L
29070,2025,SE,FT,Security Engineer,234250,USD,234250,US,0,US,M
29071,2025,SE,FT,Security Engineer,161500,USD,161500,US,0,US,M
29072,2025,MI,CT,Manager,120000,USD,120000,CA,100,CA,M
29073,2025,MI,CT,Manager,100000,USD,100000,CA,100,CA,M
29074,2025,EN,FT,Cyber Analyst,90000,USD,90000,US,0,US,M
29075,2025,EN,FT,Cyber Analyst,80000,USD,80000,US,0,US,M
29076,2025,SE,FT,Security Engineer,170000,USD,170000,US,100,US,M
29077,2025,SE,FT,Security Engineer,140000,USD,140000,US,100,US,M
29078,2025,MI,FT,Security Engineer,225000,USD,225000,US,100,US,M
29079,2025,MI,FT,Security Engineer,203000,USD,203000,US,100,US,M
29080,2025,MI,FT,Security Engineer,200000,USD,200000,US,100,US,M
29081,2025,MI,FT,Security Engineer,130000,USD,130000,US,100,US,M
29082,2025,SE,FT,Security Engineer,197000,USD,197000,CA,100,CA,M
29083,2025,SE,FT,Security Engineer,131000,USD,131000,CA,100,CA,M
29084,2025,EN,FT,Security Engineer,140000,USD,140000,US,0,US,M
29085,2025,EN,FT,Security Engineer,130000,USD,130000,US,0,US,M
29086,2025,SE,FT,Security Engineer,465000,USD,465000,US,100,US,M
29087,2025,SE,FT,Security Engineer,185000,USD,185000,US,100,US,M
29088,2025,SE,FT,Security Engineer,135000,USD,135000,US,100,US,M
29089,2025,SE,FT,Security Engineer,185000,USD,185000,US,100,US,M
29090,2025,SE,FT,Security Engineer,135000,USD,135000,US,100,US,M
29091,2025,SE,FT,Security Engineer,185000,USD,185000,US,100,US,M
29092,2025,SE,FT,Security Engineer,135000,USD,135000,US,100,US,M
29093,2025,SE,FT,Security Engineer,200000,USD,200000,US,100,US,M
29094,2025,SE,FT,Security Engineer,145000,USD,145000,US,100,US,M
29095,2025,SE,FT,Security Engineer,220000,USD,220000,US,100,US,M
29096,2025,SE,FT,Security Engineer,161000,USD,161000,US,100,US,M
29097,2025,SE,FT,Security Engineer,105000,GBP,132911,GB,100,GB,M
29098,2025,SE,FT,Security Engineer,88000,GBP,111392,GB,100,GB,M
29099,2025,SE,FT,Security Engineer,324000,USD,324000,US,0,US,M
29100,2025,SE,FT,Security Engineer,246240,USD,246240,US,0,US,M
29101,2025,SE,FT,Security Engineer,142400,USD,142400,US,0,US,M
29102,2025,SE,FT,Security Engineer,131700,USD,131700,US,0,US,M
29103,2025,MI,FT,Security Engineer,200000,USD,200000,US,100,US,M
29104,2025,MI,FT,Security Engineer,130000,USD,130000,US,100,US,M
29105,2025,EN,FT,Security Analyst,130000,USD,130000,US,100,US,M
29106,2025,EN,FT,Security Analyst,115000,USD,115000,US,100,US,M
29107,2025,MI,FT,Manager,295000,USD,295000,US,0,US,M
29108,2025,MI,FT,Manager,267000,USD,267000,US,0,US,M
29109,2025,MI,FT,Manager,165000,USD,165000,US,0,US,M
29110,2025,MI,FT,Manager,130000,USD,130000,US,0,US,M
29111,2025,SE,FT,Program Manager,193875,USD,193875,US,0,US,M
29112,2025,SE,FT,Program Manager,157485,USD,157485,US,0,US,M
29113,2025,SE,FT,Security Architect,251600,USD,251600,US,0,US,M
29114,2025,SE,FT,Security Architect,120100,USD,120100,US,0,US,M
29115,2025,MI,FT,Security Researcher,100000,USD,100000,CA,0,CA,M
29116,2025,MI,FT,Security Researcher,80000,USD,80000,CA,0,CA,M
29117,2025,MI,FT,Compliance Manager,171882,USD,171882,US,0,US,M
29118,2025,MI,FT,Compliance Manager,120317,USD,120317,US,0,US,M
29119,2025,SE,FT,SOC Lead,160000,USD,160000,US,0,US,M
29120,2025,SE,FT,SOC Lead,106000,USD,106000,US,0,US,M
29121,2025,SE,FT,Program Manager,190000,USD,190000,US,0,US,M
29122,2025,SE,FT,Program Manager,180000,USD,180000,US,0,US,M
29123,2025,SE,FT,Compliance Manager,165000,USD,165000,US,100,US,M
29124,2025,SE,FT,Compliance Manager,145000,USD,145000,US,100,US,M
29125,2025,EN,FT,Security Analyst,100000,USD,100000,US,0,US,M
29126,2025,EN,FT,Security Analyst,80000,USD,80000,US,0,US,M
29127,2025,MI,FT,Project Manager,132000,USD,132000,US,0,US,M
29128,2025,MI,FT,Project Manager,88000,USD,88000,US,0,US,M
29129,2025,MI,FT,IT Auditor,90000,USD,90000,US,0,US,M
29130,2025,MI,FT,IT Auditor,75000,USD,75000,US,0,US,M
29131,2025,SE,FT,Risk Analyst,238000,USD,238000,US,0,US,M
29132,2025,SE,FT,Risk Analyst,158000,USD,158000,US,0,US,M
29133,2025,MI,FT,Systems Administrator,191100,USD,191100,US,0,US,M
29134,2025,MI,FT,Systems Administrator,114700,USD,114700,US,0,US,M
29135,2025,MI,FT,Systems Administrator,191100,USD,191100,US,0,US,M
29136,2025,MI,FT,Systems Administrator,114700,USD,114700,US,0,US,M
29137,2025,SE,FT,Software Engineer,213150,USD,213150,US,0,US,M
29138,2025,SE,FT,Software Engineer,140230,USD,140230,US,0,US,M
29139,2024,SE,FT,Cyber Threat Intelligence Analyst,146774,USD,146774,US,50,US,L
29140,2025,SE,FT,Head of Cyber Security,114000,EUR,120000,DE,100,DE,M
29141,2025,SE,FT,Security Lead,176609,USD,176609,AU,0,AU,M
29142,2025,SE,FT,Security Lead,171465,USD,171465,AU,0,AU,M
29143,2025,SE,FT,Infrastructure Engineer,175000,USD,175000,US,0,US,M
29144,2025,SE,FT,Infrastructure Engineer,125000,USD,125000,US,0,US,M
29145,2025,EN,FT,Cyber Security,26092,GBP,33027,GB,0,GB,M
29146,2025,EN,FT,Cyber Security,26092,GBP,33027,GB,0,GB,M
29147,2025,MI,FT,DevSecOps Engineer,145000,USD,145000,US,0,US,M
29148,2025,MI,FT,DevSecOps Engineer,110000,USD,110000,US,0,US,M
29149,2025,SE,FT,DevSecOps Engineer,180000,USD,180000,US,0,US,M
29150,2025,SE,FT,DevSecOps Engineer,140000,USD,140000,US,0,US,M
29151,2025,MI,FT,Information Security Officer,84458,USD,84458,AU,0,AU,M
29152,2025,MI,FT,Information Security Officer,72339,USD,72339,AU,0,AU,M
29153,2025,SE,FT,Security Engineer,194500,USD,194500,US,0,US,M
29154,2025,SE,FT,Security Engineer,116700,USD,116700,US,0,US,M
29155,2025,SE,FT,Consultant,105000,USD,105000,US,100,US,M
29156,2025,SE,FT,Consultant,92000,USD,92000,US,100,US,M
29157,2025,SE,FT,Technical Writer,135000,USD,135000,US,0,US,M
29158,2025,SE,FT,Technical Writer,100000,USD,100000,US,0,US,M
29159,2025,SE,FT,Security Engineer,184800,USD,184800,US,0,US,M
29160,2025,SE,FT,Security Engineer,146000,USD,146000,US,0,US,M
29161,2025,MI,FT,Software Engineer,193400,USD,193400,US,0,US,M
29162,2025,MI,FT,Software Engineer,117200,USD,117200,US,0,US,M
29163,2025,MI,FT,Firewall Engineer,62000,USD,62000,US,0,US,M
29164,2025,MI,FT,Firewall Engineer,39000,USD,39000,US,0,US,M
29165,2025,EN,FT,Analyst,108050,USD,108050,US,0,US,M
29166,2025,EN,FT,Analyst,76500,USD,76500,US,0,US,M
29167,2025,SE,FT,Reverse Engineer,189175,USD,189175,US,0,US,M
29168,2025,SE,FT,Reverse Engineer,104650,USD,104650,US,0,US,M
29169,2025,SE,FT,Intelligence Analyst,85100,USD,85100,US,0,US,M
29170,2025,SE,FT,Intelligence Analyst,62962,USD,62962,US,0,US,M
29171,2025,EN,FT,Analyst,153925,USD,153925,US,0,US,M
29172,2025,EN,FT,Analyst,85150,USD,85150,US,0,US,M
29173,2025,SE,FT,Systems Administrator,216000,USD,216000,US,0,US,M
29174,2025,SE,FT,Systems Administrator,135000,USD,135000,US,0,US,M
29175,2025,SE,FT,Security Engineer,130000,USD,130000,US,0,US,M
29176,2025,SE,FT,Security Engineer,110000,USD,110000,US,0,US,M
29177,2025,MI,FT,Security Engineer,170038,USD,170038,US,100,US,M
29178,2025,MI,FT,Security Engineer,66380,USD,66380,US,100,US,M
29179,2025,SE,FT,Manager,167000,USD,167000,US,0,US,M
29180,2025,SE,FT,Manager,91000,USD,91000,US,0,US,M
29181,2025,MI,FT,SOC Analyst,70600,USD,70600,US,0,US,M
29182,2025,MI,FT,SOC Analyst,50600,USD,50600,US,0,US,M
29183,2025,EN,FT,Security Analyst,135600,USD,135600,US,0,US,M
29184,2025,EN,FT,Security Analyst,66100,USD,66100,US,0,US,M
29185,2025,EN,FT,Threat Intelligence Analyst,203000,USD,203000,US,100,US,M
29186,2025,EN,FT,Threat Intelligence Analyst,101000,USD,101000,US,100,US,M
29187,2025,EN,FT,Security Analyst,135600,USD,135600,US,0,US,M
29188,2025,EN,FT,Security Analyst,66100,USD,66100,US,0,US,M
29189,2025,EN,FT,Security Analyst,154800,USD,154800,US,0,US,M
29190,2025,EN,FT,Security Analyst,82900,USD,82900,US,0,US,M
29191,2025,MI,FT,Information System Security Manager,139000,USD,139000,US,0,US,M
29192,2025,MI,FT,Information System Security Manager,92600,USD,92600,US,0,US,M
29193,2025,EN,FT,Analyst,163800,USD,163800,US,0,US,M
29194,2025,EN,FT,Analyst,78000,USD,78000,US,0,US,M
29195,2025,MI,FT,Network Engineer,266000,USD,266000,US,100,US,M
29196,2025,MI,FT,Network Engineer,115500,USD,115500,US,100,US,M
29197,2025,SE,FT,IT Auditor,160923,USD,160923,US,100,US,M
29198,2025,SE,FT,IT Auditor,94661,USD,94661,US,100,US,M
29199,2025,MI,FT,Network Engineer,165300,USD,165300,US,0,US,M
29200,2025,MI,FT,Network Engineer,78700,USD,78700,US,0,US,M
29201,2025,SE,FT,System Administrator,203000,USD,203000,US,0,US,M
29202,2025,SE,FT,System Administrator,101000,USD,101000,US,0,US,M
29203,2025,SE,FT,Analyst,187300,USD,187300,US,0,US,M
29204,2025,SE,FT,Analyst,124900,USD,124900,US,0,US,M
29205,2025,SE,FT,Compliance Analyst,181400,USD,181400,US,0,US,M
29206,2025,SE,FT,Compliance Analyst,108800,USD,108800,US,0,US,M
29207,2025,SE,FT,Security Engineer,193000,USD,193000,US,0,US,M
29208,2025,SE,FT,Security Engineer,84600,USD,84600,US,0,US,M
29209,2025,MI,FT,System Engineer,193000,USD,193000,US,0,US,M
29210,2025,MI,FT,System Engineer,84600,USD,84600,US,0,US,M
29211,2025,MI,FT,System Engineer,193000,USD,193000,US,0,US,M
29212,2025,MI,FT,System Engineer,84600,USD,84600,US,0,US,M
29213,2025,MI,FT,Information Security Officer,274000,USD,274000,US,0,US,M
29214,2025,MI,FT,Information Security Officer,155700,USD,155700,US,0,US,M
29215,2025,SE,FT,Associate,120000,USD,120000,US,0,US,M
29216,2025,SE,FT,Associate,95000,USD,95000,US,0,US,M
29217,2025,MI,FT,Systems Administrator,137000,USD,137000,US,0,US,M
29218,2025,MI,FT,Systems Administrator,60400,USD,60400,US,0,US,M
29219,2025,SE,FT,IAM Engineer,120000,USD,120000,US,100,US,M
29220,2025,SE,FT,IAM Engineer,100000,USD,100000,US,100,US,M
29221,2025,SE,FT,Solutions Architect,263000,USD,263000,US,100,US,M
29222,2025,SE,FT,Solutions Architect,164000,USD,164000,US,100,US,M
29223,2025,SE,FT,Solutions Architect,263000,USD,263000,US,100,US,M
29224,2025,SE,FT,Solutions Architect,164000,USD,164000,US,100,US,M
29225,2025,SE,FT,Solutions Architect,263000,USD,263000,US,100,US,M
29226,2025,SE,FT,Solutions Architect,164000,USD,164000,US,100,US,M
29227,2025,SE,FT,Analyst,199100,USD,199100,US,0,US,M
29228,2025,SE,FT,Analyst,86800,USD,86800,US,0,US,M
29229,2025,EN,FT,Analyst,139500,USD,139500,US,0,US,M
29230,2025,EN,FT,Analyst,87000,USD,87000,US,0,US,M
29231,2025,SE,FT,Security Engineer,202750,USD,202750,US,0,US,M
29232,2025,SE,FT,Security Engineer,139800,USD,139800,US,0,US,M
29233,2025,MI,FT,Security Developer,185000,USD,185000,CA,0,CA,M
29234,2025,MI,FT,Security Developer,122000,USD,122000,CA,0,CA,M
29235,2025,SE,FT,Security Specialist,152500,USD,152500,US,0,US,M
29236,2025,SE,FT,Security Specialist,103700,USD,103700,US,0,US,M
29237,2025,EX,FT,Cyber Security,218860,USD,218860,US,0,US,M
29238,2025,EX,FT,Cyber Security,168350,USD,168350,US,0,US,M
29239,2025,MI,FT,Network Engineer,97173,USD,97173,US,100,US,M
29240,2025,MI,FT,Network Engineer,63162,USD,63162,US,100,US,M
29241,2025,MI,FT,Manager,150000,USD,150000,US,100,US,M
29242,2025,MI,FT,Manager,90000,USD,90000,US,100,US,M
29243,2025,SE,FT,Security Engineer,183800,USD,183800,US,0,US,M
29244,2025,SE,FT,Security Engineer,135800,USD,135800,US,0,US,M
29245,2025,SE,FT,Security Engineer,244560,USD,244560,US,0,US,M
29246,2025,SE,FT,Security Engineer,152850,USD,152850,US,0,US,M
29247,2025,SE,FT,Security Engineer,143700,USD,143700,SG,100,SG,M
29248,2025,SE,FT,Security Engineer,143700,USD,143700,SG,100,SG,M
29249,2025,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
29250,2025,SE,FT,Security Engineer,163000,USD,163000,US,0,US,M
29251,2025,SE,FT,Security Engineer,283680,USD,283680,US,0,US,M
29252,2025,SE,FT,Security Engineer,177300,USD,177300,US,0,US,M
29253,2025,SE,FT,Security Engineer,220000,USD,220000,US,0,US,M
29254,2025,SE,FT,Security Engineer,146000,USD,146000,US,0,US,M
29255,2025,SE,FT,Security Engineer,160000,USD,160000,CA,0,CA,M
29256,2025,SE,FT,Security Engineer,136000,USD,136000,CA,0,CA,M
29257,2025,EN,FT,Associate,82000,USD,82000,US,0,US,M
29258,2025,EN,FT,Associate,65000,USD,65000,US,0,US,M
29259,2025,MI,FT,Manager,125000,USD,125000,US,100,US,M
29260,2025,MI,FT,Manager,110000,USD,110000,US,100,US,M
29261,2025,SE,FT,Sales Engineer,250000,USD,250000,US,100,US,M
29262,2025,SE,FT,Sales Engineer,230000,USD,230000,US,100,US,M
29263,2025,SE,FT,Solutions Architect,250000,USD,250000,US,100,US,L
29264,2024,SE,FT,Cyber Threat Hunter,173000,USD,173000,US,100,US,L
29265,2025,SE,FT,Cyber Security Architect,73000,USD,73000,CO,0,US,L
29266,2025,MI,FT,Information Security Specialist,122500,USD,122500,US,0,US,M
29267,2025,MI,FT,Information Security Specialist,75100,USD,75100,US,0,US,M
29268,2025,MI,FT,Cyber Security Manager,140000,USD,140000,US,100,US,M
29269,2025,MI,FT,Cyber Security Manager,124000,USD,124000,US,100,US,M
29270,2025,MI,FT,Penetration Tester,41000,EUR,43157,NL,100,NL,S
29271,2024,MI,FT,Compliance Analyst,84000,PLN,21000,PL,50,PL,L
29272,2024,EX,FT,CISO,384000,PLN,96000,PL,50,PL,L
29273,2025,MI,FT,Network Engineer,105000,USD,105000,US,50,US,L
29274,2024,SE,FT,Principal Cyber Security Engineer,230000,USD,230000,US,50,US,L
29275,2025,MI,FT,Platform Security Engineer,300000,USD,300000,US,50,US,L
29276,2025,EN,FT,Security Analyst,149550,USD,149550,US,0,US,M
29277,2025,EN,FT,Security Analyst,105800,USD,105800,US,0,US,M
29278,2025,EN,FT,Security Analyst,164100,USD,164100,US,0,US,M
29279,2025,EN,FT,Security Analyst,117728,USD,117728,US,0,US,M
29280,2025,SE,FT,Consultant,193000,USD,193000,US,0,US,M
29281,2025,SE,FT,Consultant,130000,USD,130000,US,0,US,M
29282,2025,SE,FT,Security Architect,150000,USD,150000,US,100,US,M
29283,2025,SE,FT,Security Architect,100000,USD,100000,US,100,US,M
29284,2025,SE,FT,DevSecOps Engineer,100000,EUR,105263,DE,0,DE,M
29285,2025,SE,FT,DevSecOps Engineer,90000,EUR,94736,DE,0,DE,M
29286,2025,SE,FT,Security Analyst,130000,USD,130000,US,0,US,M
29287,2025,SE,FT,Security Analyst,96100,USD,96100,US,0,US,M
29288,2025,EX,FT,Head of Security,232000,USD,232000,US,0,US,M
29289,2025,EX,FT,Head of Security,163000,USD,163000,US,0,US,M
29290,2025,MI,FT,Security Engineer,97350,USD,97350,US,100,US,M
29291,2025,MI,FT,Security Engineer,66375,USD,66375,US,100,US,M
29292,2025,SE,FT,Software Engineer,239000,USD,239000,US,0,US,M
29293,2025,SE,FT,Software Engineer,161000,USD,161000,US,0,US,M
29294,2025,MI,FT,Program Manager,139000,USD,139000,US,0,US,M
29295,2025,MI,FT,Program Manager,97000,USD,97000,US,0,US,M
29296,2025,SE,FT,Security Engineer,152109,USD,152109,US,100,US,M
29297,2025,SE,FT,Security Engineer,103711,USD,103711,US,100,US,M
29298,2025,EN,FT,Analyst,145000,USD,145000,US,0,US,M
29299,2025,EN,FT,Analyst,130000,USD,130000,US,0,US,M
29300,2025,SE,FT,Security Specialist,194040,USD,194040,US,100,US,M
29301,2025,SE,FT,Security Specialist,132300,USD,132300,US,100,US,M
29302,2025,EX,FT,IT Director,171947,USD,171947,US,0,US,M
29303,2025,EX,FT,IT Director,103046,USD,103046,US,0,US,M
29304,2025,SE,FT,Security Architect,198000,USD,198000,US,100,US,M
29305,2025,SE,FT,Security Architect,158000,USD,158000,US,100,US,M
29306,2025,SE,FT,Security Analyst,197500,USD,197500,US,0,US,M
29307,2025,SE,FT,Security Analyst,111100,USD,111100,US,0,US,M
29308,2025,SE,FT,Security Engineer,149400,USD,149400,US,0,US,M
29309,2025,SE,FT,Security Engineer,84000,USD,84000,US,0,US,M
29310,2025,SE,FT,Splunk Administrator,140000,USD,140000,US,0,US,M
29311,2025,SE,FT,Splunk Administrator,100000,USD,100000,US,0,US,M
29312,2025,MI,FT,Manager,222900,USD,222900,US,0,US,M
29313,2025,MI,FT,Manager,107000,USD,107000,US,0,US,M
29314,2025,SE,FT,Cloud Engineer,160000,USD,160000,US,0,US,M
29315,2025,SE,FT,Cloud Engineer,130000,USD,130000,US,0,US,M
29316,2025,MI,FT,Security Specialist,153925,USD,153925,US,0,US,M
29317,2025,MI,FT,Security Specialist,85150,USD,85150,US,0,US,M
29318,2025,SE,FT,Data Engineer,217000,USD,217000,US,0,US,M
29319,2025,SE,FT,Data Engineer,134900,USD,134900,US,0,US,M
29320,2025,MI,FT,Cyber Operations Specialist,151646,USD,151646,US,0,US,M
29321,2025,MI,FT,Cyber Operations Specialist,89203,USD,89203,US,0,US,M
29322,2025,SE,FT,Threat Analyst,145700,USD,145700,US,0,US,M
29323,2025,SE,FT,Threat Analyst,80600,USD,80600,US,0,US,M
29324,2025,EN,FT,Security Analyst,126500,USD,126500,US,0,US,M
29325,2025,EN,FT,Security Analyst,93500,USD,93500,US,0,US,M
29326,2025,SE,FT,Security Engineer,188000,USD,188000,US,0,US,M
29327,2025,SE,FT,Security Engineer,113000,USD,113000,US,0,US,M
29328,2025,EN,FT,Systems Administrator,103500,USD,103500,US,0,US,M
29329,2025,EN,FT,Systems Administrator,76500,USD,76500,US,0,US,M
29330,2025,MI,FT,Information Security Specialist,108600,USD,108600,US,0,US,M
29331,2025,MI,FT,Information Security Specialist,65800,USD,65800,US,0,US,M
29332,2025,SE,FT,Systems Engineer,235750,USD,235750,US,0,US,M
29333,2025,SE,FT,Systems Engineer,119850,USD,119850,US,0,US,M
29334,2025,MI,FT,Information Systems Security Manager,142600,USD,142600,US,0,US,M
29335,2025,MI,FT,Information Systems Security Manager,105400,USD,105400,US,0,US,M
29336,2025,MI,FT,Manager,174980,USD,174980,CA,0,CA,M
29337,2025,MI,FT,Manager,94220,USD,94220,CA,0,CA,M
29338,2025,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
29339,2025,SE,FT,Security Engineer,145000,USD,145000,US,0,US,M
29340,2025,SE,FT,Security Analyst,90854,USD,90854,HK,0,HK,M
29341,2025,SE,FT,Security Analyst,60569,USD,60569,HK,0,HK,M
29342,2025,SE,FT,Security Engineer,258000,USD,258000,US,100,US,M
29343,2025,SE,FT,Security Engineer,172000,USD,172000,US,100,US,M
29344,2025,SE,FT,Penetration Tester,224000,USD,224000,US,100,US,M
29345,2025,SE,FT,Penetration Tester,150000,USD,150000,US,100,US,M
29346,2025,MI,FT,Associate,103000,USD,103000,US,0,US,M
29347,2025,MI,FT,Associate,69000,USD,69000,US,0,US,M
29348,2025,EX,FT,Information Security Director,500000,EUR,526315,FR,0,FR,L
29349,2025,MI,FT,Security Engineer 3,170000,USD,170000,US,100,US,L
29350,2025,MI,FT,Penetration Tester,52500,GBP,66455,GB,100,GB,M
29351,2025,SE,FT,Red Team Lead,100000,GBP,126582,GB,100,GB,L
29352,2025,EN,FT,Software Engineer,147199,USD,147199,US,0,US,M
29353,2025,EN,FT,Software Engineer,102400,USD,102400,US,0,US,M
29354,2025,MI,FT,Compliance Manager,90000,USD,90000,US,0,US,M
29355,2025,MI,FT,Compliance Manager,90000,USD,90000,US,0,US,M
29356,2025,SE,FT,Compliance Manager,219200,USD,219200,US,0,US,M
29357,2025,SE,FT,Compliance Manager,115000,USD,115000,US,0,US,M
29358,2025,SE,FT,Manager,200500,USD,200500,US,0,US,M
29359,2025,SE,FT,Manager,94600,USD,94600,US,0,US,M
29360,2025,SE,FT,Security Engineer,251600,USD,251600,US,0,US,M
29361,2025,SE,FT,Security Engineer,120100,USD,120100,US,0,US,M
29362,2025,SE,FT,Security Engineer,328300,USD,328300,US,0,US,M
29363,2025,SE,FT,Security Engineer,192700,USD,192700,US,0,US,M
29364,2025,SE,FT,Security Analyst,102487,USD,102487,US,0,US,M
29365,2025,SE,FT,Security Analyst,76865,USD,76865,US,0,US,M
29366,2025,MI,FT,IAM Engineer,135000,USD,135000,US,0,US,M
29367,2025,MI,FT,IAM Engineer,110000,USD,110000,US,0,US,M
29368,2025,SE,FT,Associate,141700,USD,141700,US,0,US,M
29369,2025,SE,FT,Associate,73400,USD,73400,US,0,US,M
29370,2025,MI,FT,Manager,187500,USD,187500,US,0,US,M
29371,2025,MI,FT,Manager,97200,USD,97200,US,0,US,M
29372,2025,EN,FT,Network Analyst,105615,USD,105615,CA,0,CA,M
29373,2025,EN,FT,Network Analyst,84493,USD,84493,CA,0,CA,M
29374,2025,EX,FT,Network Engineer,180000,USD,180000,US,0,US,M
29375,2025,EX,FT,Network Engineer,160000,USD,160000,US,0,US,M
29376,2025,SE,FT,DevSecOps Engineer,69600,EUR,73263,NL,0,NL,M
29377,2025,SE,FT,DevSecOps Engineer,48000,EUR,50526,NL,0,NL,M
29378,2025,EN,FT,Security Analyst,36000,EUR,37894,NL,0,NL,M
29379,2025,EN,FT,Security Analyst,30000,EUR,31578,NL,0,NL,M
29380,2025,MI,FT,Consultant,78000,EUR,82105,NL,0,NL,M
29381,2025,MI,FT,Consultant,48000,EUR,50526,NL,0,NL,M
29382,2025,SE,FT,DevSecOps,227950,USD,227950,US,0,US,M
29383,2025,SE,FT,DevSecOps,126100,USD,126100,US,0,US,M
29384,2025,MI,FT,Manager,152109,USD,152109,US,100,US,M
29385,2025,MI,FT,Manager,103711,USD,103711,US,100,US,M
29386,2025,MI,FT,Security Analyst,103500,USD,103500,US,0,US,M
29387,2025,MI,FT,Security Analyst,76500,USD,76500,US,0,US,M
29388,2025,SE,FT,Security Analyst,101200,USD,101200,US,0,US,M
29389,2025,SE,FT,Security Analyst,75067,USD,75067,US,0,US,M
29390,2025,SE,FT,Information Security Officer,201000,USD,201000,CA,0,CA,M
29391,2025,SE,FT,Information Security Officer,120600,USD,120600,CA,0,CA,M
29392,2025,EX,FT,Information Security Officer,165276,USD,165276,US,0,US,M
29393,2025,EX,FT,Information Security Officer,155000,USD,155000,US,0,US,M
29394,2025,EN,FT,SOC Analyst,122200,USD,122200,US,0,US,M
29395,2025,EN,FT,SOC Analyst,67600,USD,67600,US,0,US,M
29396,2025,MI,FT,Security Engineer,153700,USD,153700,US,0,US,M
29397,2025,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
29398,2025,MI,FT,Manager,189175,USD,189175,US,0,US,M
29399,2025,MI,FT,Manager,104650,USD,104650,US,0,US,M
29400,2025,EN,FT,Compliance Analyst,100000,USD,100000,US,0,US,M
29401,2025,EN,FT,Compliance Analyst,90000,USD,90000,US,0,US,M
29402,2025,EN,FT,Security Analyst,40800,EUR,42947,LV,0,LV,M
29403,2025,EN,FT,Security Analyst,30000,EUR,31578,LV,0,LV,M
29404,2025,EN,FT,Threat Intelligence Analyst,100000,EUR,105263,ES,0,ES,M
29405,2025,EN,FT,Threat Intelligence Analyst,60000,EUR,63157,ES,0,ES,M
29406,2025,SE,FT,Software Engineer,189175,USD,189175,US,0,US,M
29407,2025,SE,FT,Software Engineer,104650,USD,104650,US,0,US,M
