date,country,keyword,interest
2023-09-03,IN,Bitcoin,9
2023-09-10,IN,Bitcoin,9
2023-09-17,IN,Bitcoin,9
2023-09-24,IN,Bitcoin,8
2023-10-01,IN,Bitcoin,8
2023-10-08,IN,Bitcoin,8
2023-10-15,IN,Bitcoin,9
2023-10-22,IN,Bitcoin,12
2023-10-29,IN,Bitcoin,10
2023-11-05,IN,Bitcoin,11
2023-11-12,IN,Bitcoin,10
2023-11-19,IN,Bitcoin,11
2023-11-26,IN,Bitcoin,11
2023-12-03,IN,Bitcoin,14
2023-12-10,IN,Bitcoin,13
2023-12-17,IN,Bitcoin,13
2023-12-24,IN,Bitcoin,13
2023-12-31,IN,Bitcoin,14
2024-01-07,IN,Bitcoin,18
2024-01-14,IN,Bitcoin,13
2024-01-21,IN,Bitcoin,12
2024-01-28,IN,Bitcoin,12
2024-02-04,IN,Bitcoin,11
2024-02-11,IN,Bitcoin,15
2024-02-18,IN,Bitcoin,12
2024-02-25,IN,Bitcoin,22
2024-03-03,IN,Bitcoin,27
2024-03-10,IN,Bitcoin,28
2024-03-17,IN,Bitcoin,21
2024-03-24,IN,Bitcoin,19
2024-03-31,IN,Bitcoin,15
2024-04-07,IN,Bitcoin,16
2024-04-14,IN,Bitcoin,21
2024-04-21,IN,Bitcoin,14
2024-04-28,IN,Bitcoin,13
2024-05-05,IN,Bitcoin,12
2024-05-12,IN,Bitcoin,12
2024-05-19,IN,Bitcoin,12
2024-05-26,IN,Bitcoin,12
2024-06-02,IN,Bitcoin,11
2024-06-09,IN,Bitcoin,11
2024-06-16,IN,Bitcoin,12
2024-06-23,IN,Bitcoin,11
2024-06-30,IN,Bitcoin,11
2024-07-07,IN,Bitcoin,12
2024-07-14,IN,Bitcoin,13
2024-07-21,IN,Bitcoin,12
2024-07-28,IN,Bitcoin,11
2024-08-04,IN,Bitcoin,16
2024-08-11,IN,Bitcoin,11
2024-08-18,IN,Bitcoin,11
2024-08-25,IN,Bitcoin,12
2024-09-01,IN,Bitcoin,13
2024-09-08,IN,Bitcoin,12
2024-09-15,IN,Bitcoin,12
2024-09-22,IN,Bitcoin,12
2024-09-29,IN,Bitcoin,11
2024-10-06,IN,Bitcoin,10
2024-10-13,IN,Bitcoin,10
2024-10-20,IN,Bitcoin,10
2024-10-27,IN,Bitcoin,13
2024-11-03,IN,Bitcoin,21
2024-11-10,IN,Bitcoin,35
2024-11-17,IN,Bitcoin,31
2024-11-24,IN,Bitcoin,23
2024-12-01,IN,Bitcoin,30
2024-12-08,IN,Bitcoin,25
2024-12-15,IN,Bitcoin,25
2024-12-22,IN,Bitcoin,21
2024-12-29,IN,Bitcoin,18
2025-01-05,IN,Bitcoin,19
2025-01-12,IN,Bitcoin,19
2025-01-19,IN,Bitcoin,28
2025-01-26,IN,Bitcoin,21
2025-02-02,IN,Bitcoin,19
2025-02-09,IN,Bitcoin,17
2025-02-16,IN,Bitcoin,17
2025-02-23,IN,Bitcoin,19
2025-03-02,IN,Bitcoin,20
2025-03-09,IN,Bitcoin,18
2025-03-16,IN,Bitcoin,15
2025-03-23,IN,Bitcoin,14
2025-03-30,IN,Bitcoin,15
2025-04-06,IN,Bitcoin,17
2025-04-13,IN,Bitcoin,13
2025-04-20,IN,Bitcoin,13
2025-04-27,IN,Bitcoin,11
2025-05-04,IN,Bitcoin,11
2025-05-11,IN,Bitcoin,16
2025-05-18,IN,Bitcoin,15
2025-05-25,IN,Bitcoin,13
2025-06-01,IN,Bitcoin,12
2025-06-08,IN,Bitcoin,12
2025-06-15,IN,Bitcoin,11
2025-06-22,IN,Bitcoin,12
2025-06-29,IN,Bitcoin,10
2025-07-06,IN,Bitcoin,14
2025-07-13,IN,Bitcoin,17
2025-07-20,IN,Bitcoin,14
2025-07-27,IN,Bitcoin,13
2025-08-03,IN,Bitcoin,14
2025-08-10,IN,Bitcoin,14
2025-08-17,IN,Bitcoin,12
2025-08-24,IN,Bitcoin,12
2025-08-31,IN,Bitcoin,11
2025-09-07,IN,Bitcoin,10
2025-09-14,IN,Bitcoin,11
2025-09-21,IN,Bitcoin,12
2025-09-28,IN,Bitcoin,11
2025-10-05,IN,Bitcoin,19
2020-10-11,IN,Ethereum,1
2020-10-18,IN,Ethereum,2
2020-10-25,IN,Ethereum,2
2020-11-01,IN,Ethereum,2
2020-11-08,IN,Ethereum,2
2020-11-15,IN,Ethereum,3
2020-11-22,IN,Ethereum,4
2020-11-29,IN,Ethereum,3
2020-12-06,IN,Ethereum,2
2020-12-13,IN,Ethereum,3
2020-12-20,IN,Ethereum,3
2020-12-27,IN,Ethereum,4
2021-01-03,IN,Ethereum,10
2021-01-10,IN,Ethereum,8
2021-01-17,IN,Ethereum,6
2021-01-24,IN,Ethereum,6
2021-01-31,IN,Ethereum,6
2021-02-07,IN,Ethereum,6
2021-02-14,IN,Ethereum,6
2021-02-21,IN,Ethereum,6
2021-02-28,IN,Ethereum,5
2021-03-07,IN,Ethereum,5
2021-03-14,IN,Ethereum,4
2021-03-21,IN,Ethereum,4
2021-03-28,IN,Ethereum,5
2021-04-04,IN,Ethereum,5
2021-04-11,IN,Ethereum,6
2021-04-18,IN,Ethereum,6
2021-04-25,IN,Ethereum,6
2021-05-02,IN,Ethereum,15
2021-05-09,IN,Ethereum,22
2021-05-16,IN,Ethereum,19
2021-05-23,IN,Ethereum,14
2021-05-30,IN,Ethereum,10
2021-06-06,IN,Ethereum,7
2021-06-13,IN,Ethereum,6
2021-06-20,IN,Ethereum,6
2021-06-27,IN,Ethereum,5
2021-07-04,IN,Ethereum,5
2021-07-11,IN,Ethereum,4
2021-07-18,IN,Ethereum,5
2021-07-25,IN,Ethereum,4
2021-08-01,IN,Ethereum,5
2021-08-08,IN,Ethereum,6
2021-08-15,IN,Ethereum,5
2021-08-22,IN,Ethereum,5
2021-08-29,IN,Ethereum,5
2021-09-05,IN,Ethereum,6
2021-09-12,IN,Ethereum,4
2021-09-19,IN,Ethereum,4
2021-09-26,IN,Ethereum,4
2021-10-03,IN,Ethereum,4
2021-10-10,IN,Ethereum,4
2021-10-17,IN,Ethereum,5
2021-10-24,IN,Ethereum,5
2021-10-31,IN,Ethereum,5
2021-11-07,IN,Ethereum,7
2021-11-14,IN,Ethereum,7
2021-11-21,IN,Ethereum,7
2021-11-28,IN,Ethereum,6
2021-12-05,IN,Ethereum,5
2021-12-12,IN,Ethereum,5
2021-12-19,IN,Ethereum,4
2021-12-26,IN,Ethereum,5
2022-01-02,IN,Ethereum,6
2022-01-09,IN,Ethereum,5
2022-01-16,IN,Ethereum,6
2022-01-23,IN,Ethereum,9
2022-01-30,IN,Ethereum,10
2022-02-06,IN,Ethereum,6
2022-02-13,IN,Ethereum,5
2022-02-20,IN,Ethereum,5
2022-02-27,IN,Ethereum,4
2022-03-06,IN,Ethereum,4
2022-03-13,IN,Ethereum,4
2022-03-20,IN,Ethereum,4
2022-03-27,IN,Ethereum,4
2022-04-03,IN,Ethereum,4
2022-04-10,IN,Ethereum,3
2022-04-17,IN,Ethereum,3
2022-04-24,IN,Ethereum,3
2022-05-01,IN,Ethereum,3
2022-05-08,IN,Ethereum,5
2022-05-15,IN,Ethereum,4
2022-05-22,IN,Ethereum,3
2022-05-29,IN,Ethereum,3
2022-06-05,IN,Ethereum,3
2022-06-12,IN,Ethereum,8
2022-06-19,IN,Ethereum,6
2022-06-26,IN,Ethereum,4
2022-07-03,IN,Ethereum,4
2022-07-10,IN,Ethereum,3
2022-07-17,IN,Ethereum,4
2022-07-24,IN,Ethereum,4
2022-07-31,IN,Ethereum,3
2022-08-07,IN,Ethereum,3
2022-08-14,IN,Ethereum,4
2022-08-21,IN,Ethereum,3
2022-08-28,IN,Ethereum,3
2022-09-04,IN,Ethereum,3
2022-09-11,IN,Ethereum,7
2022-09-18,IN,Ethereum,3
2022-09-25,IN,Ethereum,3
2022-10-02,IN,Ethereum,2
2022-10-09,IN,Ethereum,2
2022-10-16,IN,Ethereum,2
2022-10-23,IN,Ethereum,2
2022-10-30,IN,Ethereum,2
2022-11-06,IN,Ethereum,3
2022-11-13,IN,Ethereum,3
2022-11-20,IN,Ethereum,3
2022-11-27,IN,Ethereum,2
2022-12-04,IN,Ethereum,2
2022-12-11,IN,Ethereum,2
2022-12-18,IN,Ethereum,2
2022-12-25,IN,Ethereum,2
2023-01-01,IN,Ethereum,3
2023-01-08,IN,Ethereum,2
2023-01-15,IN,Ethereum,2
2023-01-22,IN,Ethereum,2
2023-01-29,IN,Ethereum,2
2023-02-05,IN,Ethereum,2
2023-02-12,IN,Ethereum,2
2023-02-19,IN,Ethereum,2
2023-02-26,IN,Ethereum,2
2023-03-05,IN,Ethereum,2
2023-03-12,IN,Ethereum,2
2023-03-19,IN,Ethereum,2
2023-03-26,IN,Ethereum,2
2023-04-02,IN,Ethereum,2
2023-04-09,IN,Ethereum,3
2023-04-16,IN,Ethereum,2
2023-04-23,IN,Ethereum,2
2023-04-30,IN,Ethereum,2
2023-05-07,IN,Ethereum,2
2023-05-14,IN,Ethereum,2
2023-05-21,IN,Ethereum,2
2023-05-28,IN,Ethereum,2
2023-06-04,IN,Ethereum,2
2023-06-11,IN,Ethereum,2
2023-06-18,IN,Ethereum,2
2023-06-25,IN,Ethereum,2
2023-07-02,IN,Ethereum,2
2023-07-09,IN,Ethereum,2
2023-07-16,IN,Ethereum,2
2023-07-23,IN,Ethereum,2
2023-07-30,IN,Ethereum,1
2023-08-06,IN,Ethereum,1
2023-08-13,IN,Ethereum,1
2023-08-20,IN,Ethereum,1
2023-08-27,IN,Ethereum,1
2023-09-03,IN,Ethereum,1
2023-09-10,IN,Ethereum,1
2023-09-17,IN,Ethereum,1
2023-09-24,IN,Ethereum,1
2023-10-01,IN,Ethereum,1
2023-10-08,IN,Ethereum,1
2023-10-15,IN,Ethereum,1
2023-10-22,IN,Ethereum,2
2023-10-29,IN,Ethereum,1
2023-11-05,IN,Ethereum,2
2023-11-12,IN,Ethereum,2
2023-11-19,IN,Ethereum,2
2023-11-26,IN,Ethereum,2
2023-12-03,IN,Ethereum,3
2023-12-10,IN,Ethereum,2
2023-12-17,IN,Ethereum,2
2023-12-24,IN,Ethereum,2
2023-12-31,IN,Ethereum,2
2024-01-07,IN,Ethereum,2
2024-01-14,IN,Ethereum,2
2024-01-21,IN,Ethereum,2
2024-01-28,IN,Ethereum,1
2024-02-04,IN,Ethereum,1
2024-02-11,IN,Ethereum,2
2024-02-18,IN,Ethereum,2
2024-02-25,IN,Ethereum,3
2024-03-03,IN,Ethereum,4
2024-03-10,IN,Ethereum,4
2024-03-17,IN,Ethereum,3
2024-03-24,IN,Ethereum,3
2024-03-31,IN,Ethereum,2
2024-04-07,IN,Ethereum,2
2024-04-14,IN,Ethereum,2
2024-04-21,IN,Ethereum,2
2024-04-28,IN,Ethereum,2
2024-05-05,IN,Ethereum,2
2024-05-12,IN,Ethereum,2
2024-05-19,IN,Ethereum,3
2024-05-26,IN,Ethereum,2
2024-06-02,IN,Ethereum,2
2024-06-09,IN,Ethereum,2
2024-06-16,IN,Ethereum,2
2024-06-23,IN,Ethereum,1
2024-06-30,IN,Ethereum,1
2024-07-07,IN,Ethereum,1
2024-07-14,IN,Ethereum,2
2024-07-21,IN,Ethereum,2
2024-07-28,IN,Ethereum,1
2024-08-04,IN,Ethereum,3
2024-08-11,IN,Ethereum,2
2024-08-18,IN,Ethereum,2
2024-08-25,IN,Ethereum,2
2024-09-01,IN,Ethereum,2
2024-09-08,IN,Ethereum,1
2024-09-15,IN,Ethereum,1
2024-09-22,IN,Ethereum,2
2024-09-29,IN,Ethereum,1
2024-10-06,IN,Ethereum,1
2024-10-13,IN,Ethereum,1
2024-10-20,IN,Ethereum,1
2024-10-27,IN,Ethereum,1
2024-11-03,IN,Ethereum,2
2024-11-10,IN,Ethereum,4
2024-11-17,IN,Ethereum,3
2024-11-24,IN,Ethereum,3
2024-12-01,IN,Ethereum,4
2024-12-08,IN,Ethereum,3
2024-12-15,IN,Ethereum,3
2024-12-22,IN,Ethereum,2
2024-12-29,IN,Ethereum,2
2025-01-05,IN,Ethereum,2
2025-01-12,IN,Ethereum,3
2025-01-19,IN,Ethereum,3
2025-01-26,IN,Ethereum,2
2025-02-02,IN,Ethereum,3
2025-02-09,IN,Ethereum,2
2025-02-16,IN,Ethereum,2
2025-02-23,IN,Ethereum,2
2025-03-02,IN,Ethereum,2
2025-03-09,IN,Ethereum,2
2025-03-16,IN,Ethereum,2
2025-03-23,IN,Ethereum,2
2025-03-30,IN,Ethereum,2
2025-04-06,IN,Ethereum,2
2025-04-13,IN,Ethereum,2
2025-04-20,IN,Ethereum,2
2025-04-27,IN,Ethereum,1
2025-05-04,IN,Ethereum,2
2025-05-11,IN,Ethereum,2
2025-05-18,IN,Ethereum,2
2025-05-25,IN,Ethereum,2
2025-06-01,IN,Ethereum,2
2025-06-08,IN,Ethereum,2
2025-06-15,IN,Ethereum,2
2025-06-22,IN,Ethereum,2
2025-06-29,IN,Ethereum,2
2025-07-06,IN,Ethereum,2
2025-07-13,IN,Ethereum,3
2025-07-20,IN,Ethereum,4
2025-07-27,IN,Ethereum,4
2025-08-03,IN,Ethereum,4
2025-08-10,IN,Ethereum,5
2025-08-17,IN,Ethereum,3
2025-08-24,IN,Ethereum,4
2025-08-31,IN,Ethereum,3
2025-09-07,IN,Ethereum,3
2025-09-14,IN,Ethereum,3
2025-09-21,IN,Ethereum,2
2025-09-28,IN,Ethereum,2
2025-10-05,IN,Ethereum,3
2020-10-11,IN,Ripple,1
2020-10-18,IN,Ripple,1
2020-10-25,IN,Ripple,1
2020-11-01,IN,Ripple,1
2020-11-08,IN,Ripple,1
2020-11-15,IN,Ripple,1
2020-11-22,IN,Ripple,3
2020-11-29,IN,Ripple,2
2020-12-06,IN,Ripple,2
2020-12-13,IN,Ripple,2
2020-12-20,IN,Ripple,3
2020-12-27,IN,Ripple,4
2021-01-03,IN,Ripple,3
2021-01-10,IN,Ripple,2
2021-01-17,IN,Ripple,2
2021-01-24,IN,Ripple,2
2021-01-31,IN,Ripple,4
2021-02-07,IN,Ripple,3
2021-02-14,IN,Ripple,3
2021-02-21,IN,Ripple,2
2021-02-28,IN,Ripple,2
2021-03-07,IN,Ripple,2
2021-03-14,IN,Ripple,2
2021-03-21,IN,Ripple,2
2021-03-28,IN,Ripple,2
2021-04-04,IN,Ripple,4
2021-04-11,IN,Ripple,5
2021-04-18,IN,Ripple,3
2021-04-25,IN,Ripple,3
2021-05-02,IN,Ripple,4
2021-05-09,IN,Ripple,4
2021-05-16,IN,Ripple,4
2021-05-23,IN,Ripple,3
2021-05-30,IN,Ripple,2
2021-06-06,IN,Ripple,2
2021-06-13,IN,Ripple,2
2021-06-20,IN,Ripple,2
2021-06-27,IN,Ripple,2
2021-07-04,IN,Ripple,2
2021-07-11,IN,Ripple,1
2021-07-18,IN,Ripple,1
2021-07-25,IN,Ripple,1
2021-08-01,IN,Ripple,1
2021-08-08,IN,Ripple,2
2021-08-15,IN,Ripple,2
2021-08-22,IN,Ripple,1
2021-08-29,IN,Ripple,1
2021-09-05,IN,Ripple,1
2021-09-12,IN,Ripple,1
2021-09-19,IN,Ripple,1
2021-09-26,IN,Ripple,1
2021-10-03,IN,Ripple,1
2021-10-10,IN,Ripple,1
2021-10-17,IN,Ripple,1
2021-10-24,IN,Ripple,1
2021-10-31,IN,Ripple,1
2021-11-07,IN,Ripple,2
2021-11-14,IN,Ripple,1
2021-11-21,IN,Ripple,1
2021-11-28,IN,Ripple,1
2021-12-05,IN,Ripple,1
2021-12-12,IN,Ripple,1
2021-12-19,IN,Ripple,1
2021-12-26,IN,Ripple,1
2022-01-02,IN,Ripple,1
2022-01-09,IN,Ripple,1
2022-01-16,IN,Ripple,1
2022-01-23,IN,Ripple,2
2022-01-30,IN,Ripple,2
2022-02-06,IN,Ripple,2
2022-02-13,IN,Ripple,2
2022-02-20,IN,Ripple,2
2022-02-27,IN,Ripple,2
2022-03-06,IN,Ripple,2
2022-03-13,IN,Ripple,1
2022-03-20,IN,Ripple,1
2022-03-27,IN,Ripple,1
2022-04-03,IN,Ripple,1
2022-04-10,IN,Ripple,1
2022-04-17,IN,Ripple,1
2022-04-24,IN,Ripple,1
2022-05-01,IN,Ripple,1
2022-05-08,IN,Ripple,1
2022-05-15,IN,Ripple,1
2022-05-22,IN,Ripple,1
2022-05-29,IN,Ripple,1
2022-06-05,IN,Ripple,1
2022-06-12,IN,Ripple,1
2022-06-19,IN,Ripple,1
2022-06-26,IN,Ripple,1
2022-07-03,IN,Ripple,1
2022-07-10,IN,Ripple,1
2022-07-17,IN,Ripple,1
2022-07-24,IN,Ripple,1
2022-07-31,IN,Ripple,1
2022-08-07,IN,Ripple,1
2022-08-14,IN,Ripple,1
2022-08-21,IN,Ripple,1
2022-08-28,IN,Ripple,1
2022-09-04,IN,Ripple,1
2022-09-11,IN,Ripple,1
2022-09-18,IN,Ripple,1
2022-09-25,IN,Ripple,1
2022-10-02,IN,Ripple,1
2022-10-09,IN,Ripple,1
2022-10-16,IN,Ripple,1
2022-10-23,IN,Ripple,1
2022-10-30,IN,Ripple,1
2022-11-06,IN,Ripple,1
2022-11-13,IN,Ripple,1
2022-11-20,IN,Ripple,1
2022-11-27,IN,Ripple,1
2022-12-04,IN,Ripple,1
2022-12-11,IN,Ripple,1
2022-12-18,IN,Ripple,1
2022-12-25,IN,Ripple,1
2023-01-01,IN,Ripple,1
2023-01-08,IN,Ripple,1
2023-01-15,IN,Ripple,1
2023-01-22,IN,Ripple,1
2023-01-29,IN,Ripple,1
2023-02-05,IN,Ripple,1
2023-02-12,IN,Ripple,1
2023-02-19,IN,Ripple,1
2023-02-26,IN,Ripple,1
2023-03-05,IN,Ripple,1
2023-03-12,IN,Ripple,1
2023-03-19,IN,Ripple,1
2023-03-26,IN,Ripple,1
2023-04-02,IN,Ripple,1
2023-04-09,IN,Ripple,1
2023-04-16,IN,Ripple,1
2023-04-23,IN,Ripple,1
2023-04-30,IN,Ripple,1
2023-05-07,IN,Ripple,1
2023-05-14,IN,Ripple,1
2023-05-21,IN,Ripple,1
2023-05-28,IN,Ripple,1
2023-06-04,IN,Ripple,1
2023-06-11,IN,Ripple,1
2023-06-18,IN,Ripple,1
2023-06-25,IN,Ripple,1
2023-07-02,IN,Ripple,1
2023-07-09,IN,Ripple,1
2023-07-16,IN,Ripple,1
2023-07-23,IN,Ripple,1
2023-07-30,IN,Ripple,1
2023-08-06,IN,Ripple,1
2023-08-13,IN,Ripple,1
2023-08-20,IN,Ripple,1
2023-08-27,IN,Ripple,1
2023-09-03,IN,Ripple,1
2023-09-10,IN,Ripple,1
2023-09-17,IN,Ripple,1
2023-09-24,IN,Ripple,1
2023-10-01,IN,Ripple,1
2023-10-08,IN,Ripple,1
2023-10-15,IN,Ripple,1
2023-10-22,IN,Ripple,1
2023-10-29,IN,Ripple,1
2023-11-05,IN,Ripple,1
2023-11-12,IN,Ripple,1
2023-11-19,IN,Ripple,1
2023-11-26,IN,Ripple,1
2023-12-03,IN,Ripple,1
2023-12-10,IN,Ripple,1
2023-12-17,IN,Ripple,1
2023-12-24,IN,Ripple,1
2023-12-31,IN,Ripple,1
2024-01-07,IN,Ripple,1
2024-01-14,IN,Ripple,1
2024-01-21,IN,Ripple,1
2024-01-28,IN,Ripple,1
2024-02-04,IN,Ripple,1
2024-02-11,IN,Ripple,1
2024-02-18,IN,Ripple,1
2024-02-25,IN,Ripple,1
2024-03-03,IN,Ripple,1
2024-03-10,IN,Ripple,1
2024-03-17,IN,Ripple,1
2024-03-24,IN,Ripple,1
2024-03-31,IN,Ripple,1
2024-04-07,IN,Ripple,1
2024-04-14,IN,Ripple,1
2024-04-21,IN,Ripple,1
2024-04-28,IN,Ripple,1
2024-05-05,IN,Ripple,1
2024-05-12,IN,Ripple,1
2024-05-19,IN,Ripple,1
2024-05-26,IN,Ripple,1
2024-06-02,IN,Ripple,1
2024-06-09,IN,Ripple,1
2024-06-16,IN,Ripple,1
2024-06-23,IN,Ripple,1
2024-06-30,IN,Ripple,1
2024-07-07,IN,Ripple,1
2024-07-14,IN,Ripple,1
2024-07-21,IN,Ripple,1
2024-07-28,IN,Ripple,1
2024-08-04,IN,Ripple,1
2024-08-11,IN,Ripple,1
2024-08-18,IN,Ripple,1
2024-08-25,IN,Ripple,1
2024-09-01,IN,Ripple,1
2024-09-08,IN,Ripple,1
2024-09-15,IN,Ripple,1
2024-09-22,IN,Ripple,1
2024-09-29,IN,Ripple,1
2024-10-06,IN,Ripple,1
2024-10-13,IN,Ripple,1
2024-10-20,IN,Ripple,1
2024-10-27,IN,Ripple,1
2024-11-03,IN,Ripple,1
2024-11-10,IN,Ripple,2
2024-11-17,IN,Ripple,2
2024-11-24,IN,Ripple,2
2024-12-01,IN,Ripple,3
2024-12-08,IN,Ripple,2
2024-12-15,IN,Ripple,2
2024-12-22,IN,Ripple,1
2024-12-29,IN,Ripple,1
2025-01-05,IN,Ripple,2
2025-01-12,IN,Ripple,2
2025-01-19,IN,Ripple,2
2025-01-26,IN,Ripple,1
2025-02-02,IN,Ripple,1
2025-02-09,IN,Ripple,1
2025-02-16,IN,Ripple,1
2025-02-23,IN,Ripple,1
2025-03-02,IN,Ripple,1
2025-03-09,IN,Ripple,1
2025-03-16,IN,Ripple,1
2025-03-23,IN,Ripple,1
2025-03-30,IN,Ripple,1
2025-04-06,IN,Ripple,1
2025-04-13,IN,Ripple,1
2025-04-20,IN,Ripple,1
2025-04-27,IN,Ripple,1
2025-05-04,IN,Ripple,1
2025-05-11,IN,Ripple,1
2025-05-18,IN,Ripple,1
2025-05-25,IN,Ripple,1
2025-06-01,IN,Ripple,1
2025-06-08,IN,Ripple,1
2025-06-15,IN,Ripple,1
2025-06-22,IN,Ripple,1
2025-06-29,IN,Ripple,1
2025-07-06,IN,Ripple,1
2025-07-13,IN,Ripple,1
2025-07-20,IN,Ripple,1
2025-07-27,IN,Ripple,1
2025-08-03,IN,Ripple,1
2025-08-10,IN,Ripple,1
2025-08-17,IN,Ripple,1
2025-08-24,IN,Ripple,1
2025-08-31,IN,Ripple,1
2025-09-07,IN,Ripple,1
2025-09-14,IN,Ripple,1
2025-09-21,IN,Ripple,1
2025-09-28,IN,Ripple,1
2025-10-05,IN,Ripple,1
2020-10-11,IN,Cardano,0
2020-10-18,IN,Cardano,0
2020-10-25,IN,Cardano,0
2020-11-01,IN,Cardano,0
2020-11-08,IN,Cardano,0
2020-11-15,IN,Cardano,0
2020-11-22,IN,Cardano,0
2020-11-29,IN,Cardano,0
2020-12-06,IN,Cardano,0
2020-12-13,IN,Cardano,0
2020-12-20,IN,Cardano,0
2020-12-27,IN,Cardano,0
2021-01-03,IN,Cardano,0
2021-01-10,IN,Cardano,0
2021-01-17,IN,Cardano,0
2021-01-24,IN,Cardano,0
2021-01-31,IN,Cardano,0
2021-02-07,IN,Cardano,1
2021-02-14,IN,Cardano,1
2021-02-21,IN,Cardano,1
2021-02-28,IN,Cardano,1
2021-03-07,IN,Cardano,1
2021-03-14,IN,Cardano,1
2021-03-21,IN,Cardano,0
2021-03-28,IN,Cardano,1
2021-04-04,IN,Cardano,1
2021-04-11,IN,Cardano,1
2021-04-18,IN,Cardano,1
2021-04-25,IN,Cardano,1
2021-05-02,IN,Cardano,1
2021-05-09,IN,Cardano,3
2021-05-16,IN,Cardano,3
2021-05-23,IN,Cardano,2
2021-05-30,IN,Cardano,1
2021-06-06,IN,Cardano,1
2021-06-13,IN,Cardano,1
2021-06-20,IN,Cardano,1
2021-06-27,IN,Cardano,1
2021-07-04,IN,Cardano,1
2021-07-11,IN,Cardano,1
2021-07-18,IN,Cardano,0
2021-07-25,IN,Cardano,1
2021-08-01,IN,Cardano,1
2021-08-08,IN,Cardano,1
2021-08-15,IN,Cardano,1
2021-08-22,IN,Cardano,2
2021-08-29,IN,Cardano,2
2021-09-05,IN,Cardano,2
2021-09-12,IN,Cardano,2
2021-09-19,IN,Cardano,1
2021-09-26,IN,Cardano,1
2021-10-03,IN,Cardano,1
2021-10-10,IN,Cardano,1
2021-10-17,IN,Cardano,1
2021-10-24,IN,Cardano,1
2021-10-31,IN,Cardano,1
2021-11-07,IN,Cardano,1
2021-11-14,IN,Cardano,1
2021-11-21,IN,Cardano,1
2021-11-28,IN,Cardano,1
2021-12-05,IN,Cardano,1
2021-12-12,IN,Cardano,1
2021-12-19,IN,Cardano,1
2021-12-26,IN,Cardano,1
2022-01-02,IN,Cardano,1
2022-01-09,IN,Cardano,1
2022-01-16,IN,Cardano,1
2022-01-23,IN,Cardano,1
2022-01-30,IN,Cardano,1
2022-02-06,IN,Cardano,1
2022-02-13,IN,Cardano,1
2022-02-20,IN,Cardano,1
2022-02-27,IN,Cardano,1
2022-03-06,IN,Cardano,1
2022-03-13,IN,Cardano,1
2022-03-20,IN,Cardano,1
2022-03-27,IN,Cardano,1
2022-04-03,IN,Cardano,1
2022-04-10,IN,Cardano,1
2022-04-17,IN,Cardano,0
2022-04-24,IN,Cardano,0
2022-05-01,IN,Cardano,0
2022-05-08,IN,Cardano,1
2022-05-15,IN,Cardano,0
2022-05-22,IN,Cardano,0
2022-05-29,IN,Cardano,0
2022-06-05,IN,Cardano,0
2022-06-12,IN,Cardano,0
2022-06-19,IN,Cardano,0
2022-06-26,IN,Cardano,0
2022-07-03,IN,Cardano,0
2022-07-10,IN,Cardano,0
2022-07-17,IN,Cardano,0
2022-07-24,IN,Cardano,0
2022-07-31,IN,Cardano,0
2022-08-07,IN,Cardano,0
2022-08-14,IN,Cardano,0
2022-08-21,IN,Cardano,0
2022-08-28,IN,Cardano,0
2022-09-04,IN,Cardano,0
2022-09-11,IN,Cardano,0
2022-09-18,IN,Cardano,0
2022-09-25,IN,Cardano,0
2022-10-02,IN,Cardano,0
2022-10-09,IN,Cardano,0
2022-10-16,IN,Cardano,0
2022-10-23,IN,Cardano,0
2022-10-30,IN,Cardano,0
2022-11-06,IN,Cardano,0
2022-11-13,IN,Cardano,0
2022-11-20,IN,Cardano,0
2022-11-27,IN,Cardano,0
2022-12-04,IN,Cardano,0
2022-12-11,IN,Cardano,0
2022-12-18,IN,Cardano,0
2022-12-25,IN,Cardano,0
2023-01-01,IN,Cardano,0
2023-01-08,IN,Cardano,0
2023-01-15,IN,Cardano,0
2023-01-22,IN,Cardano,0
2023-01-29,IN,Cardano,0
2023-02-05,IN,Cardano,0
2023-02-12,IN,Cardano,0
2023-02-19,IN,Cardano,0
2023-02-26,IN,Cardano,0
2023-03-05,IN,Cardano,0
2023-03-12,IN,Cardano,0
2023-03-19,IN,Cardano,0
2023-03-26,IN,Cardano,0
2023-04-02,IN,Cardano,0
2023-04-09,IN,Cardano,0
2023-04-16,IN,Cardano,0
2023-04-23,IN,Cardano,0
2023-04-30,IN,Cardano,0
2023-05-07,IN,Cardano,0
2023-05-14,IN,Cardano,0
2023-05-21,IN,Cardano,0
2023-05-28,IN,Cardano,0
2023-06-04,IN,Cardano,0
2023-06-11,IN,Cardano,0
2023-06-18,IN,Cardano,0
2023-06-25,IN,Cardano,0
2023-07-02,IN,Cardano,0
2023-07-09,IN,Cardano,0
2023-07-16,IN,Cardano,0
2023-07-23,IN,Cardano,0
2023-07-30,IN,Cardano,0
2023-08-06,IN,Cardano,0
2023-08-13,IN,Cardano,0
2023-08-20,IN,Cardano,0
2023-08-27,IN,Cardano,0
2023-09-03,IN,Cardano,0
2023-09-10,IN,Cardano,0
2023-09-17,IN,Cardano,0
2023-09-24,IN,Cardano,0
2023-10-01,IN,Cardano,0
2023-10-08,IN,Cardano,0
2023-10-15,IN,Cardano,0
2023-10-22,IN,Cardano,0
2023-10-29,IN,Cardano,0
2023-11-05,IN,Cardano,0
2023-11-12,IN,Cardano,0
