date,country,keyword,interest
2021-07-18,MX,Solana,1
2021-07-25,MX,Solana,1
2021-08-01,MX,Solana,2
2021-08-08,MX,Solana,2
2021-08-15,MX,Solana,2
2021-08-22,MX,Solana,2
2021-08-29,MX,Solana,3
2021-09-05,MX,Solana,4
2021-09-12,MX,Solana,3
2021-09-19,MX,Solana,2
2021-09-26,MX,Solana,2
2021-10-03,MX,Solana,2
2021-10-10,MX,Solana,2
2021-10-17,MX,Solana,2
2021-10-24,MX,Solana,3
2021-10-31,MX,Solana,4
2021-11-07,MX,Solana,4
2021-11-14,MX,Solana,3
2021-11-21,MX,Solana,3
2021-11-28,MX,Solana,4
2021-12-05,MX,Solana,4
2021-12-12,MX,Solana,4
2021-12-19,MX,Solana,4
2021-12-26,MX,Solana,4
2022-01-02,MX,Solana,5
2022-01-09,MX,Solana,5
2022-01-16,MX,Solana,6
2022-01-23,MX,Solana,6
2022-01-30,MX,Solana,6
2022-02-06,MX,Solana,4
2022-02-13,MX,Solana,4
2022-02-20,MX,Solana,3
2022-02-27,MX,Solana,3
2022-03-06,MX,Solana,3
2022-03-13,MX,Solana,3
2022-03-20,MX,Solana,3
2022-03-27,MX,Solana,3
2022-04-03,MX,Solana,3
2022-04-10,MX,Solana,4
2022-04-17,MX,Solana,3
2022-04-24,MX,Solana,3
2022-05-01,MX,Solana,3
2022-05-08,MX,Solana,4
2022-05-15,MX,Solana,3
2022-05-22,MX,Solana,3
2022-05-29,MX,Solana,3
2022-06-05,MX,Solana,2
2022-06-12,MX,Solana,3
2022-06-19,MX,Solana,3
2022-06-26,MX,Solana,2
2022-07-03,MX,Solana,2
2022-07-10,MX,Solana,2
2022-07-17,MX,Solana,2
2022-07-24,MX,Solana,2
2022-07-31,MX,Solana,3
2022-08-07,MX,Solana,2
2022-08-14,MX,Solana,3
2022-08-21,MX,Solana,2
2022-08-28,MX,Solana,2
2022-09-04,MX,Solana,2
2022-09-11,MX,Solana,2
2022-09-18,MX,Solana,2
2022-09-25,MX,Solana,2
2022-10-02,MX,Solana,2
2022-10-09,MX,Solana,2
2022-10-16,MX,Solana,2
2022-10-23,MX,Solana,2
2022-10-30,MX,Solana,2
2022-11-06,MX,Solana,3
2022-11-13,MX,Solana,2
2022-11-20,MX,Solana,2
2022-11-27,MX,Solana,2
2022-12-04,MX,Solana,2
2022-12-11,MX,Solana,2
2022-12-18,MX,Solana,1
2022-12-25,MX,Solana,2
2023-01-01,MX,Solana,2
2023-01-08,MX,Solana,2
2023-01-15,MX,Solana,2
2023-01-22,MX,Solana,2
2023-01-29,MX,Solana,2
2023-02-05,MX,Solana,1
2023-02-12,MX,Solana,2
2023-02-19,MX,Solana,2
2023-02-26,MX,Solana,2
2023-03-05,MX,Solana,2
2023-03-12,MX,Solana,2
2023-03-19,MX,Solana,2
2023-03-26,MX,Solana,2
2023-04-02,MX,Solana,2
2023-04-09,MX,Solana,2
2023-04-16,MX,Solana,2
2023-04-23,MX,Solana,2
2023-04-30,MX,Solana,2
2023-05-07,MX,Solana,2
2023-05-14,MX,Solana,1
2023-05-21,MX,Solana,2
2023-05-28,MX,Solana,1
2023-06-04,MX,Solana,2
2023-06-11,MX,Solana,2
2023-06-18,MX,Solana,1
2023-06-25,MX,Solana,1
2023-07-02,MX,Solana,1
2023-07-09,MX,Solana,2
2023-07-16,MX,Solana,2
2023-07-23,MX,Solana,2
2023-07-30,MX,Solana,2
2023-08-06,MX,Solana,2
2023-08-13,MX,Solana,2
2023-08-20,MX,Solana,2
2023-08-27,MX,Solana,2
2023-09-03,MX,Solana,2
2023-09-10,MX,Solana,1
2023-09-17,MX,Solana,2
2023-09-24,MX,Solana,2
2023-10-01,MX,Solana,1
2023-10-08,MX,Solana,2
2023-10-15,MX,Solana,1
2023-10-22,MX,Solana,2
2023-10-29,MX,Solana,2
2023-11-05,MX,Solana,2
2023-11-12,MX,Solana,2
2023-11-19,MX,Solana,2
2023-11-26,MX,Solana,2
2023-12-03,MX,Solana,3
2023-12-10,MX,Solana,3
2023-12-17,MX,Solana,4
2023-12-24,MX,Solana,4
2023-12-31,MX,Solana,3
2024-01-07,MX,Solana,3
2024-01-14,MX,Solana,3
2024-01-21,MX,Solana,2
2024-01-28,MX,Solana,3
2024-02-04,MX,Solana,3
2024-02-11,MX,Solana,3
2024-02-18,MX,Solana,2
2024-02-25,MX,Solana,3
2024-03-03,MX,Solana,4
2024-03-10,MX,Solana,4
2024-03-17,MX,Solana,4
2024-03-24,MX,Solana,4
2024-03-31,MX,Solana,4
2024-04-07,MX,Solana,3
2024-04-14,MX,Solana,3
2024-04-21,MX,Solana,3
2024-04-28,MX,Solana,3
2024-05-05,MX,Solana,3
2024-05-12,MX,Solana,3
2024-05-19,MX,Solana,3
2024-05-26,MX,Solana,3
2024-06-02,MX,Solana,3
2024-06-09,MX,Solana,3
2024-06-16,MX,Solana,3
2024-06-23,MX,Solana,3
2024-06-30,MX,Solana,3
2024-07-07,MX,Solana,3
2024-07-14,MX,Solana,3
2024-07-21,MX,Solana,4
2024-07-28,MX,Solana,3
2024-08-04,MX,Solana,4
2024-08-11,MX,Solana,3
2024-08-18,MX,Solana,4
2024-08-25,MX,Solana,3
2024-09-01,MX,Solana,5
2024-09-08,MX,Solana,3
2024-09-15,MX,Solana,3
2024-09-22,MX,Solana,3
2024-09-29,MX,Solana,3
2024-10-06,MX,Solana,3
2024-10-13,MX,Solana,3
2024-10-20,MX,Solana,4
2024-10-27,MX,Solana,3
2024-11-03,MX,Solana,4
2024-11-10,MX,Solana,5
2024-11-17,MX,Solana,5
2024-11-24,MX,Solana,5
2024-12-01,MX,Solana,4
2024-12-08,MX,Solana,5
2024-12-15,MX,Solana,4
2024-12-22,MX,Solana,4
2024-12-29,MX,Solana,4
2025-01-05,MX,Solana,4
2025-01-12,MX,Solana,5
2025-01-19,MX,Solana,8
2025-01-26,MX,Solana,4
2025-02-02,MX,Solana,4
2025-02-09,MX,Solana,4
2025-02-16,MX,Solana,4
2025-02-23,MX,Solana,4
2025-03-02,MX,Solana,4
2025-03-09,MX,Solana,3
2025-03-16,MX,Solana,3
2025-03-23,MX,Solana,3
2025-03-30,MX,Solana,3
2025-04-06,MX,Solana,3
2025-04-13,MX,Solana,3
2025-04-20,MX,Solana,3
2025-04-27,MX,Solana,3
2025-05-04,MX,Solana,3
2025-05-11,MX,Solana,3
2025-05-18,MX,Solana,3
2025-05-25,MX,Solana,3
2025-06-01,MX,Solana,3
2025-06-08,MX,Solana,3
2025-06-15,MX,Solana,3
2025-06-22,MX,Solana,3
2025-06-29,MX,Solana,4
2025-07-06,MX,Solana,4
2025-07-13,MX,Solana,4
2025-07-20,MX,Solana,3
2025-07-27,MX,Solana,4
2025-08-03,MX,Solana,4
2025-08-10,MX,Solana,4
2025-08-17,MX,Solana,3
2025-08-24,MX,Solana,3
2025-08-31,MX,Solana,3
2025-09-07,MX,Solana,3
2025-09-14,MX,Solana,3
2025-09-21,MX,Solana,3
2025-09-28,MX,Solana,3
2025-10-05,MX,Solana,4
2020-10-11,MX,Dogecoin,0
2020-10-18,MX,Dogecoin,0
2020-10-25,MX,Dogecoin,0
2020-11-01,MX,Dogecoin,0
2020-11-08,MX,Dogecoin,0
2020-11-15,MX,Dogecoin,0
2020-11-22,MX,Dogecoin,0
2020-11-29,MX,Dogecoin,0
2020-12-06,MX,Dogecoin,0
2020-12-13,MX,Dogecoin,0
2020-12-20,MX,Dogecoin,1
2020-12-27,MX,Dogecoin,1
2021-01-03,MX,Dogecoin,2
2021-01-10,MX,Dogecoin,1
2021-01-17,MX,Dogecoin,1
2021-01-24,MX,Dogecoin,18
2021-01-31,MX,Dogecoin,25
2021-02-07,MX,Dogecoin,20
2021-02-14,MX,Dogecoin,9
2021-02-21,MX,Dogecoin,7
2021-02-28,MX,Dogecoin,4
2021-03-07,MX,Dogecoin,6
2021-03-14,MX,Dogecoin,7
2021-03-21,MX,Dogecoin,3
2021-03-28,MX,Dogecoin,4
2021-04-04,MX,Dogecoin,3
2021-04-11,MX,Dogecoin,22
2021-04-18,MX,Dogecoin,22
2021-04-25,MX,Dogecoin,9
2021-05-02,MX,Dogecoin,29
2021-05-09,MX,Dogecoin,31
2021-05-16,MX,Dogecoin,14
2021-05-23,MX,Dogecoin,7
2021-05-30,MX,Dogecoin,7
2021-06-06,MX,Dogecoin,5
2021-06-13,MX,Dogecoin,4
2021-06-20,MX,Dogecoin,6
2021-06-27,MX,Dogecoin,3
2021-07-04,MX,Dogecoin,3
2021-07-11,MX,Dogecoin,3
2021-07-18,MX,Dogecoin,3
2021-07-25,MX,Dogecoin,3
2021-08-01,MX,Dogecoin,2
2021-08-08,MX,Dogecoin,3
2021-08-15,MX,Dogecoin,4
2021-08-22,MX,Dogecoin,2
2021-08-29,MX,Dogecoin,2
2021-09-05,MX,Dogecoin,2
2021-09-12,MX,Dogecoin,2
2021-09-19,MX,Dogecoin,2
2021-09-26,MX,Dogecoin,1
2021-10-03,MX,Dogecoin,2
2021-10-10,MX,Dogecoin,2
2021-10-17,MX,Dogecoin,2
2021-10-24,MX,Dogecoin,3
2021-10-31,MX,Dogecoin,3
2021-11-07,MX,Dogecoin,2
2021-11-14,MX,Dogecoin,2
2021-11-21,MX,Dogecoin,1
2021-11-28,MX,Dogecoin,2
2021-12-05,MX,Dogecoin,2
2021-12-12,MX,Dogecoin,3
2021-12-19,MX,Dogecoin,3
2021-12-26,MX,Dogecoin,3
2022-01-02,MX,Dogecoin,3
2022-01-09,MX,Dogecoin,7
2022-01-16,MX,Dogecoin,4
2022-01-23,MX,Dogecoin,4
2022-01-30,MX,Dogecoin,2
2022-02-06,MX,Dogecoin,2
2022-02-13,MX,Dogecoin,2
2022-02-20,MX,Dogecoin,2
2022-02-27,MX,Dogecoin,2
2022-03-06,MX,Dogecoin,1
2022-03-13,MX,Dogecoin,1
2022-03-20,MX,Dogecoin,1
2022-03-27,MX,Dogecoin,1
2022-04-03,MX,Dogecoin,2
2022-04-10,MX,Dogecoin,2
2022-04-17,MX,Dogecoin,2
2022-04-24,MX,Dogecoin,2
2022-05-01,MX,Dogecoin,2
2022-05-08,MX,Dogecoin,3
2022-05-15,MX,Dogecoin,2
2022-05-22,MX,Dogecoin,1
2022-05-29,MX,Dogecoin,1
2022-06-05,MX,Dogecoin,1
2022-06-12,MX,Dogecoin,2
2022-06-19,MX,Dogecoin,3
2022-06-26,MX,Dogecoin,1
2022-07-03,MX,Dogecoin,1
2022-07-10,MX,Dogecoin,1
2022-07-17,MX,Dogecoin,1
2022-07-24,MX,Dogecoin,1
2022-07-31,MX,Dogecoin,1
2022-08-07,MX,Dogecoin,1
2022-08-14,MX,Dogecoin,1
2022-08-21,MX,Dogecoin,1
2022-08-28,MX,Dogecoin,1
2022-09-04,MX,Dogecoin,1
2022-09-11,MX,Dogecoin,1
2022-09-18,MX,Dogecoin,0
2022-09-25,MX,Dogecoin,1
2022-10-02,MX,Dogecoin,1
2022-10-09,MX,Dogecoin,0
2022-10-16,MX,Dogecoin,1
2022-10-23,MX,Dogecoin,1
2022-10-30,MX,Dogecoin,3
2022-11-06,MX,Dogecoin,2
2022-11-13,MX,Dogecoin,1
2022-11-20,MX,Dogecoin,1
2022-11-27,MX,Dogecoin,1
2022-12-04,MX,Dogecoin,1
2022-12-11,MX,Dogecoin,1
2022-12-18,MX,Dogecoin,1
2022-12-25,MX,Dogecoin,1
2023-01-01,MX,Dogecoin,1
2023-01-08,MX,Dogecoin,1
2023-01-15,MX,Dogecoin,1
2023-01-22,MX,Dogecoin,1
2023-01-29,MX,Dogecoin,1
2023-02-05,MX,Dogecoin,1
2023-02-12,MX,Dogecoin,1
2023-02-19,MX,Dogecoin,1
2023-02-26,MX,Dogecoin,0
2023-03-05,MX,Dogecoin,1
2023-03-12,MX,Dogecoin,0
2023-03-19,MX,Dogecoin,0
2023-03-26,MX,Dogecoin,0
2023-04-02,MX,Dogecoin,6
2023-04-09,MX,Dogecoin,1
2023-04-16,MX,Dogecoin,1
2023-04-23,MX,Dogecoin,1
2023-04-30,MX,Dogecoin,1
2023-05-07,MX,Dogecoin,1
2023-05-14,MX,Dogecoin,1
2023-05-21,MX,Dogecoin,1
2023-05-28,MX,Dogecoin,1
2023-06-04,MX,Dogecoin,1
2023-06-11,MX,Dogecoin,1
2023-06-18,MX,Dogecoin,1
2023-06-25,MX,Dogecoin,1
2023-07-02,MX,Dogecoin,1
2023-07-09,MX,Dogecoin,1
2023-07-16,MX,Dogecoin,1
2023-07-23,MX,Dogecoin,1
2023-07-30,MX,Dogecoin,1
2023-08-06,MX,Dogecoin,1
2023-08-13,MX,Dogecoin,1
2023-08-20,MX,Dogecoin,1
2023-08-27,MX,Dogecoin,0
2023-09-03,MX,Dogecoin,0
2023-09-10,MX,Dogecoin,0
2023-09-17,MX,Dogecoin,0
2023-09-24,MX,Dogecoin,0
2023-10-01,MX,Dogecoin,0
2023-10-08,MX,Dogecoin,0
2023-10-15,MX,Dogecoin,0
2023-10-22,MX,Dogecoin,1
2023-10-29,MX,Dogecoin,1
2023-11-05,MX,Dogecoin,0
2023-11-12,MX,Dogecoin,0
2023-11-19,MX,Dogecoin,1
2023-11-26,MX,Dogecoin,1
2023-12-03,MX,Dogecoin,1
2023-12-10,MX,Dogecoin,0
2023-12-17,MX,Dogecoin,1
2023-12-24,MX,Dogecoin,1
2023-12-31,MX,Dogecoin,1
2024-01-07,MX,Dogecoin,1
2024-01-14,MX,Dogecoin,1
2024-01-21,MX,Dogecoin,1
2024-01-28,MX,Dogecoin,0
2024-02-04,MX,Dogecoin,0
2024-02-11,MX,Dogecoin,1
2024-02-18,MX,Dogecoin,0
2024-02-25,MX,Dogecoin,1
2024-03-03,MX,Dogecoin,2
2024-03-10,MX,Dogecoin,1
2024-03-17,MX,Dogecoin,1
2024-03-24,MX,Dogecoin,2
2024-03-31,MX,Dogecoin,1
2024-04-07,MX,Dogecoin,1
2024-04-14,MX,Dogecoin,1
2024-04-21,MX,Dogecoin,1
2024-04-28,MX,Dogecoin,1
2024-05-05,MX,Dogecoin,0
2024-05-12,MX,Dogecoin,1
2024-05-19,MX,Dogecoin,1
2024-05-26,MX,Dogecoin,1
2024-06-02,MX,Dogecoin,1
2024-06-09,MX,Dogecoin,1
2024-06-16,MX,Dogecoin,1
2024-06-23,MX,Dogecoin,1
2024-06-30,MX,Dogecoin,0
2024-07-07,MX,Dogecoin,1
2024-07-14,MX,Dogecoin,1
2024-07-21,MX,Dogecoin,1
2024-07-28,MX,Dogecoin,1
2024-08-04,MX,Dogecoin,1
2024-08-11,MX,Dogecoin,1
2024-08-18,MX,Dogecoin,0
2024-08-25,MX,Dogecoin,1
2024-09-01,MX,Dogecoin,1
2024-09-08,MX,Dogecoin,1
2024-09-15,MX,Dogecoin,0
2024-09-22,MX,Dogecoin,0
2024-09-29,MX,Dogecoin,0
2024-10-06,MX,Dogecoin,0
2024-10-13,MX,Dogecoin,1
2024-10-20,MX,Dogecoin,1
2024-10-27,MX,Dogecoin,1
2024-11-03,MX,Dogecoin,2
2024-11-10,MX,Dogecoin,7
2024-11-17,MX,Dogecoin,4
2024-11-24,MX,Dogecoin,4
2024-12-01,MX,Dogecoin,4
2024-12-08,MX,Dogecoin,3
2024-12-15,MX,Dogecoin,3
2024-12-22,MX,Dogecoin,4
2024-12-29,MX,Dogecoin,4
2025-01-05,MX,Dogecoin,4
2025-01-12,MX,Dogecoin,4
2025-01-19,MX,Dogecoin,4
2025-01-26,MX,Dogecoin,3
2025-02-02,MX,Dogecoin,3
2025-02-09,MX,Dogecoin,2
2025-02-16,MX,Dogecoin,2
2025-02-23,MX,Dogecoin,2
2025-03-02,MX,Dogecoin,2
2025-03-09,MX,Dogecoin,1
2025-03-16,MX,Dogecoin,1
2025-03-23,MX,Dogecoin,1
2025-03-30,MX,Dogecoin,1
2025-04-06,MX,Dogecoin,1
2025-04-13,MX,Dogecoin,1
2025-04-20,MX,Dogecoin,1
2025-04-27,MX,Dogecoin,1
2025-05-04,MX,Dogecoin,1
2025-05-11,MX,Dogecoin,1
2025-05-18,MX,Dogecoin,1
2025-05-25,MX,Dogecoin,1
2025-06-01,MX,Dogecoin,1
2025-06-08,MX,Dogecoin,1
2025-06-15,MX,Dogecoin,1
2025-06-22,MX,Dogecoin,1
2025-06-29,MX,Dogecoin,1
2025-07-06,MX,Dogecoin,1
2025-07-13,MX,Dogecoin,1
2025-07-20,MX,Dogecoin,1
2025-07-27,MX,Dogecoin,1
2025-08-03,MX,Dogecoin,1
2025-08-10,MX,Dogecoin,1
2025-08-17,MX,Dogecoin,1
2025-08-24,MX,Dogecoin,1
2025-08-31,MX,Dogecoin,0
2025-09-07,MX,Dogecoin,1
2025-09-14,MX,Dogecoin,1
2025-09-21,MX,Dogecoin,1
2025-09-28,MX,Dogecoin,1
2025-10-05,MX,Dogecoin,1
2020-10-11,US,Bitcoin,10
2020-10-18,US,Bitcoin,15
2020-10-25,US,Bitcoin,14
2020-11-01,US,Bitcoin,16
2020-11-08,US,Bitcoin,17
2020-11-15,US,Bitcoin,27
2020-11-22,US,Bitcoin,29
2020-11-29,US,Bitcoin,26
2020-12-06,US,Bitcoin,20
2020-12-13,US,Bitcoin,35
2020-12-20,US,Bitcoin,33
2020-12-27,US,Bitcoin,53
2021-01-03,US,Bitcoin,81
2021-01-10,US,Bitcoin,80
2021-01-17,US,Bitcoin,49
2021-01-24,US,Bitcoin,48
2021-01-31,US,Bitcoin,43
2021-02-07,US,Bitcoin,74
2021-02-14,US,Bitcoin,71
2021-02-21,US,Bitcoin,73
2021-02-28,US,Bitcoin,48
2021-03-07,US,Bitcoin,46
2021-03-14,US,Bitcoin,46
2021-03-21,US,Bitcoin,40
2021-03-28,US,Bitcoin,41
2021-04-04,US,Bitcoin,35
2021-04-11,US,Bitcoin,52
2021-04-18,US,Bitcoin,62
2021-04-25,US,Bitcoin,43
2021-05-02,US,Bitcoin,43
2021-05-09,US,Bitcoin,55
2021-05-16,US,Bitcoin,85
2021-05-23,US,Bitcoin,60
2021-05-30,US,Bitcoin,41
2021-06-06,US,Bitcoin,46
2021-06-13,US,Bitcoin,36
2021-06-20,US,Bitcoin,42
2021-06-27,US,Bitcoin,30
2021-07-04,US,Bitcoin,24
2021-07-11,US,Bitcoin,24
2021-07-18,US,Bitcoin,29
2021-07-25,US,Bitcoin,34
2021-08-01,US,Bitcoin,26
2021-08-08,US,Bitcoin,32
2021-08-15,US,Bitcoin,25
2021-08-22,US,Bitcoin,25
2021-08-29,US,Bitcoin,21
2021-09-05,US,Bitcoin,32
2021-09-12,US,Bitcoin,22
2021-09-19,US,Bitcoin,29
2021-09-26,US,Bitcoin,23
2021-10-03,US,Bitcoin,28
2021-10-10,US,Bitcoin,32
2021-10-17,US,Bitcoin,45
2021-10-24,US,Bitcoin,38
2021-10-31,US,Bitcoin,31
2021-11-07,US,Bitcoin,35
2021-11-14,US,Bitcoin,34
2021-11-21,US,Bitcoin,31
2021-11-28,US,Bitcoin,33
2021-12-05,US,Bitcoin,34
2021-12-12,US,Bitcoin,31
2021-12-19,US,Bitcoin,27
2021-12-26,US,Bitcoin,27
2022-01-02,US,Bitcoin,33
2022-01-09,US,Bitcoin,31
2022-01-16,US,Bitcoin,34
2022-01-23,US,Bitcoin,45
2022-01-30,US,Bitcoin,30
2022-02-06,US,Bitcoin,31
2022-02-13,US,Bitcoin,27
2022-02-20,US,Bitcoin,33
2022-02-27,US,Bitcoin,28
2022-03-06,US,Bitcoin,26
2022-03-13,US,Bitcoin,25
2022-03-20,US,Bitcoin,21
2022-03-27,US,Bitcoin,24
2022-04-03,US,Bitcoin,21
2022-04-10,US,Bitcoin,22
2022-04-17,US,Bitcoin,18
2022-04-24,US,Bitcoin,19
2022-05-01,US,Bitcoin,20
2022-05-08,US,Bitcoin,48
2022-05-15,US,Bitcoin,33
2022-05-22,US,Bitcoin,25
2022-05-29,US,Bitcoin,22
2022-06-05,US,Bitcoin,20
2022-06-12,US,Bitcoin,64
2022-06-19,US,Bitcoin,45
2022-06-26,US,Bitcoin,33
2022-07-03,US,Bitcoin,28
2022-07-10,US,Bitcoin,26
2022-07-17,US,Bitcoin,26
2022-07-24,US,Bitcoin,22
2022-07-31,US,Bitcoin,19
2022-08-07,US,Bitcoin,19
2022-08-14,US,Bitcoin,18
2022-08-21,US,Bitcoin,17
2022-08-28,US,Bitcoin,17
2022-09-04,US,Bitcoin,18
2022-09-11,US,Bitcoin,19
2022-09-18,US,Bitcoin,20
2022-09-25,US,Bitcoin,17
2022-10-02,US,Bitcoin,16
2022-10-09,US,Bitcoin,15
2022-10-16,US,Bitcoin,14
2022-10-23,US,Bitcoin,15
2022-10-30,US,Bitcoin,13
2022-11-06,US,Bitcoin,29
2022-11-13,US,Bitcoin,28
2022-11-20,US,Bitcoin,22
2022-11-27,US,Bitcoin,19
2022-12-04,US,Bitcoin,17
2022-12-11,US,Bitcoin,18
2022-12-18,US,Bitcoin,16
2022-12-25,US,Bitcoin,15
2023-01-01,US,Bitcoin,14
2023-01-08,US,Bitcoin,16
2023-01-15,US,Bitcoin,18
2023-01-22,US,Bitcoin,17
2023-01-29,US,Bitcoin,16
2023-02-05,US,Bitcoin,14
2023-02-12,US,Bitcoin,15
2023-02-19,US,Bitcoin,14
2023-02-26,US,Bitcoin,13
2023-03-05,US,Bitcoin,15
2023-03-12,US,Bitcoin,21
2023-03-19,US,Bitcoin,22
2023-03-26,US,Bitcoin,18
2023-04-02,US,Bitcoin,16
2023-04-09,US,Bitcoin,20
2023-04-16,US,Bitcoin,17
2023-04-23,US,Bitcoin,16
2023-04-30,US,Bitcoin,15
2023-05-07,US,Bitcoin,15
2023-05-14,US,Bitcoin,14
2023-05-21,US,Bitcoin,13
2023-05-28,US,Bitcoin,13
2023-06-04,US,Bitcoin,14
2023-06-11,US,Bitcoin,13
2023-06-18,US,Bitcoin,16
2023-06-25,US,Bitcoin,15
2023-07-02,US,Bitcoin,15
2023-07-09,US,Bitcoin,16
2023-07-16,US,Bitcoin,13
2023-07-23,US,Bitcoin,13
2023-07-30,US,Bitcoin,13
2023-08-06,US,Bitcoin,12
2023-08-13,US,Bitcoin,15
2023-08-20,US,Bitcoin,14
2023-08-27,US,Bitcoin,13
2023-09-03,US,Bitcoin,12
2023-09-10,US,Bitcoin,11
2023-09-17,US,Bitcoin,11
2023-09-24,US,Bitcoin,10
2023-10-01,US,Bitcoin,11
2023-10-08,US,Bitcoin,11
2023-10-15,US,Bitcoin,14
2023-10-22,US,Bitcoin,21
2023-10-29,US,Bitcoin,16
2023-11-05,US,Bitcoin,18
2023-11-12,US,Bitcoin,16
2023-11-19,US,Bitcoin,16
2023-11-26,US,Bitcoin,16
2023-12-03,US,Bitcoin,25
2023-12-10,US,Bitcoin,19
2023-12-17,US,Bitcoin,18
2023-12-24,US,Bitcoin,17
2023-12-31,US,Bitcoin,22
2024-01-07,US,Bitcoin,38
2024-01-14,US,Bitcoin,19
2024-01-21,US,Bitcoin,17
2024-01-28,US,Bitcoin,15
2024-02-04,US,Bitcoin,16
2024-02-11,US,Bitcoin,23
2024-02-18,US,Bitcoin,19
2024-02-25,US,Bitcoin,35
2024-03-03,US,Bitcoin,44
2024-03-10,US,Bitcoin,41
2024-03-17,US,Bitcoin,30
2024-03-24,US,Bitcoin,27
2024-03-31,US,Bitcoin,25
2024-04-07,US,Bitcoin,25
2024-04-14,US,Bitcoin,33
2024-04-21,US,Bitcoin,22
2024-04-28,US,Bitcoin,20
2024-05-05,US,Bitcoin,17
2024-05-12,US,Bitcoin,17
2024-05-19,US,Bitcoin,19
2024-05-26,US,Bitcoin,16
2024-06-02,US,Bitcoin,18
2024-06-09,US,Bitcoin,17
2024-06-16,US,Bitcoin,15
2024-06-23,US,Bitcoin,16
2024-06-30,US,Bitcoin,17
2024-07-07,US,Bitcoin,17
2024-07-14,US,Bitcoin,18
2024-07-21,US,Bitcoin,20
2024-07-28,US,Bitcoin,19
2024-08-04,US,Bitcoin,27
2024-08-11,US,Bitcoin,17
2024-08-18,US,Bitcoin,16
2024-08-25,US,Bitcoin,15
2024-09-01,US,Bitcoin,15
2024-09-08,US,Bitcoin,14
2024-09-15,US,Bitcoin,15
2024-09-22,US,Bitcoin,15
2024-09-29,US,Bitcoin,14
2024-10-06,US,Bitcoin,14
2024-10-13,US,Bitcoin,14
2024-10-20,US,Bitcoin,14
2024-10-27,US,Bitcoin,18
2024-11-03,US,Bitcoin,27
2024-11-10,US,Bitcoin,59
2024-11-17,US,Bitcoin,48
2024-11-24,US,Bitcoin,38
2024-12-01,US,Bitcoin,46
2024-12-08,US,Bitcoin,35
2024-12-15,US,Bitcoin,39
2024-12-22,US,Bitcoin,31
2024-12-29,US,Bitcoin,28
2025-01-05,US,Bitcoin,28
2025-01-12,US,Bitcoin,28
2025-01-19,US,Bitcoin,36
2025-01-26,US,Bitcoin,27
2025-02-02,US,Bitcoin,30
2025-02-09,US,Bitcoin,21
2025-02-16,US,Bitcoin,21
2025-02-23,US,Bitcoin,31
2025-03-02,US,Bitcoin,36
2025-03-09,US,Bitcoin,31
2025-03-16,US,Bitcoin,21
2025-03-23,US,Bitcoin,19
2025-03-30,US,Bitcoin,22
2025-04-06,US,Bitcoin,28
2025-04-13,US,Bitcoin,18
2025-04-20,US,Bitcoin,21
2025-04-27,US,Bitcoin,18
2025-05-04,US,Bitcoin,22
2025-05-11,US,Bitcoin,22
2025-05-18,US,Bitcoin,28
2025-05-25,US,Bitcoin,25
2025-06-01,US,Bitcoin,18
2025-06-08,US,Bitcoin,21
2025-06-15,US,Bitcoin,19
2025-06-22,US,Bitcoin,21
2025-06-29,US,Bitcoin,19
2025-07-06,US,Bitcoin,27
2025-07-13,US,Bitcoin,38
2025-07-20,US,Bitcoin,33
2025-07-27,US,Bitcoin,34
2025-08-03,US,Bitcoin,24
2025-08-10,US,Bitcoin,27
2025-08-17,US,Bitcoin,21
2025-08-24,US,Bitcoin,20
2025-08-31,US,Bitcoin,18
2025-09-07,US,Bitcoin,16
2025-09-14,US,Bitcoin,18
2025-09-21,US,Bitcoin,19
2025-09-28,US,Bitcoin,19
2025-10-05,US,Bitcoin,24
2020-10-11,US,Ether,1
2020-10-18,US,Ether,1
2020-10-25,US,Ether,1
2020-11-01,US,Ether,1
2020-11-08,US,Ether,1
2020-11-15,US,Ether,1
2020-11-22,US,Ether,1
2020-11-29,US,Ether,1
2020-12-06,US,Ether,1
2020-12-13,US,Ether,1
2020-12-20,US,Ether,1
2020-12-27,US,Ether,1
2021-01-03,US,Ether,1
2021-01-10,US,Ether,1
2021-01-17,US,Ether,1
2021-01-24,US,Ether,1
2021-01-31,US,Ether,1
2021-02-07,US,Ether,1
2021-02-14,US,Ether,1
2021-02-21,US,Ether,1
2021-02-28,US,Ether,1
2021-03-07,US,Ether,1
2021-03-14,US,Ether,1
2021-03-21,US,Ether,1
2021-03-28,US,Ether,1
2021-04-04,US,Ether,1
2021-04-11,US,Ether,1
2021-04-18,US,Ether,1
2021-04-25,US,Ether,1
2021-05-02,US,Ether,1
2021-05-09,US,Ether,1
2021-05-16,US,Ether,1
2021-05-23,US,Ether,1
2021-05-30,US,Ether,1
2021-06-06,US,Ether,1
2021-06-13,US,Ether,1
2021-06-20,US,Ether,1
2021-06-27,US,Ether,1
2021-07-04,US,Ether,1
2021-07-11,US,Ether,1
2021-07-18,US,Ether,1
2021-07-25,US,Ether,1
2021-08-01,US,Ether,1
2021-08-08,US,Ether,1
2021-08-15,US,Ether,1
2021-08-22,US,Ether,1
2021-08-29,US,Ether,1
2021-09-05,US,Ether,1
2021-09-12,US,Ether,1
2021-09-19,US,Ether,1
2021-09-26,US,Ether,1
2021-10-03,US,Ether,1
2021-10-10,US,Ether,1
